Date,y,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
21/01/2018,295,18,2.5,24,2,2000,-16,0.02,0,0,Winter,No Holiday,Yes
21/01/2018,223,19,1.3,25,1.3,2000,-16.6,0,0,0,Winter,No Holiday,Yes
21/01/2018,258,20,0.3,27,0.4,2000,-16.5,0,0,0,Winter,No Holiday,Yes
21/01/2018,237,21,-0.1,29,0.5,2000,-16,0,0,0,Winter,No Holiday,Yes
21/01/2018,207,22,-0.3,32,0.7,2000,-15,0,0,0,Winter,No Holiday,Yes
21/01/2018,170,23,-0.4,32,0.6,2000,-15.1,0,0,0,Winter,No Holiday,Yes
22/01/2018,171,0,-0.2,30,0.4,2000,-15.7,0,0,0,Winter,No Holiday,Yes
22/01/2018,97,1,-0.2,32,0.7,2000,-14.9,0,0,0,Winter,No Holiday,Yes
22/01/2018,73,2,-0.2,33,1.4,2000,-14.5,0,0,0,Winter,No Holiday,Yes
22/01/2018,53,3,-0.3,31,0.3,2000,-15.4,0,0,0,Winter,No Holiday,Yes
22/01/2018,31,4,0,32,0.4,2000,-14.7,0,0,0,Winter,No Holiday,Yes
22/01/2018,60,5,0,32,0.7,2000,-14.7,0,0,0,Winter,No Holiday,Yes
22/01/2018,165,6,0,33,0.4,2000,-14.3,0,0,0,Winter,No Holiday,Yes
22/01/2018,316,7,-0.4,34,1,1989,-14.3,0,0,0,Winter,No Holiday,Yes
22/01/2018,683,8,-0.7,32,0.5,1991,-15.3,0,0,0,Winter,No Holiday,Yes
22/01/2018,365,9,0.1,33,0.8,1901,-14.3,0.06,0,0,Winter,No Holiday,Yes
22/01/2018,221,10,1.1,31,0.7,1898,-14.1,0.25,0,0,Winter,No Holiday,Yes
22/01/2018,277,11,2.4,27,0.9,1796,-14.7,0.47,0,0,Winter,No Holiday,Yes
22/01/2018,323,12,3.9,28,0.9,1383,-12.9,0.6,0,0,Winter,No Holiday,Yes
22/01/2018,281,13,3.9,33,0.6,1249,-10.9,0.19,0,0,Winter,No Holiday,Yes
22/01/2018,249,14,3.3,73,0.4,744,-1,0.11,0,0,Winter,No Holiday,Yes
22/01/2018,63,15,3.6,69,1.8,655,-1.5,0.17,0,0,Winter,No Holiday,Yes
22/01/2018,18,16,2,87,1.9,140,0,0.03,0,0,Winter,No Holiday,Yes
22/01/2018,43,17,1.3,93,1.2,81,0.2,0.03,0,0.2,Winter,No Holiday,Yes
22/01/2018,170,18,1.1,96,3,187,0.5,0,3.3,1,Winter,No Holiday,Yes
22/01/2018,167,19,-0.1,88,3.2,582,-1.8,0,0,1,Winter,No Holiday,Yes
22/01/2018,181,20,-0.8,85,2.9,836,-3,0,0,1,Winter,No Holiday,Yes
22/01/2018,187,21,-1.8,85,2.9,590,-3.9,0,0,1,Winter,No Holiday,Yes
22/01/2018,170,22,-3.2,81,3.9,492,-6,0,0,1,Winter,No Holiday,Yes
22/01/2018,139,23,-4.2,79,2.9,554,-7.3,0,0,1,Winter,No Holiday,Yes
23/01/2018,96,0,-5.3,77,3.8,894,-8.7,0,0,1,Winter,No Holiday,Yes
23/01/2018,120,1,-6,76,3.1,1178,-9.5,0,0,1,Winter,No Holiday,Yes
23/01/2018,75,2,-7.5,65,3.9,2000,-12.9,0,0,1,Winter,No Holiday,Yes
23/01/2018,55,3,-8.6,68,3.3,2000,-13.4,0,0,1,Winter,No Holiday,Yes
23/01/2018,45,4,-9.5,49,4.3,2000,-18.2,0,0,1,Winter,No Holiday,Yes
23/01/2018,44,5,-10.5,46,3,2000,-19.9,0,0,1,Winter,No Holiday,Yes
23/01/2018,84,6,-11.5,47,3.2,2000,-20.5,0,0,1,Winter,No Holiday,Yes
23/01/2018,211,7,-12.5,41,4.5,2000,-23,0,0,1,Winter,No Holiday,Yes
23/01/2018,423,8,-13,41,4,2000,-23.5,0,0,1,Winter,No Holiday,Yes
23/01/2018,228,9,-13.3,36,3.5,2000,-25.2,0.19,0,1,Winter,No Holiday,Yes
23/01/2018,132,10,-12.1,34,3.5,1968,-24.8,0.62,0,1,Winter,No Holiday,Yes
23/01/2018,184,11,-11.7,27,4,1935,-26.9,0.94,0,1,Winter,No Holiday,Yes
23/01/2018,180,12,-11.3,27,3.7,1955,-26.6,1.18,0,1,Winter,No Holiday,Yes
23/01/2018,189,13,-11,27,4,1959,-26.3,1.26,0,1,Winter,No Holiday,Yes
23/01/2018,169,14,-10.4,30,4.3,2000,-24.6,1.22,0,1,Winter,No Holiday,Yes
23/01/2018,181,15,-9.7,32,3.6,2000,-23.3,1.04,0,1,Winter,No Holiday,Yes
23/01/2018,181,16,-10.1,34,4.3,2000,-23,0.74,0,1,Winter,No Holiday,Yes
23/01/2018,239,17,-10.6,38,3.5,2000,-22.2,0.38,0,0.9,Winter,No Holiday,Yes
23/01/2018,351,18,-11.5,43,2.4,2000,-21.6,0.05,0,0.9,Winter,No Holiday,Yes
23/01/2018,248,19,-12,47,3.2,2000,-21,0,0,0.9,Winter,No Holiday,Yes
23/01/2018,178,20,-12.5,52,3,2000,-20.3,0,0,0.9,Winter,No Holiday,Yes
23/01/2018,145,21,-13.2,49,4.1,2000,-21.6,0,0,0.9,Winter,No Holiday,Yes
23/01/2018,117,22,-13.9,45,4,2000,-23.2,0,0,0.9,Winter,No Holiday,Yes
23/01/2018,106,23,-14.3,38,4,2000,-25.5,0,0,0.9,Winter,No Holiday,Yes
24/01/2018,90,0,-14.6,34,3.9,2000,-27,0,0,0.9,Winter,No Holiday,Yes
24/01/2018,89,1,-15,31,2.5,2000,-28.3,0,0,0.9,Winter,No Holiday,Yes
24/01/2018,50,2,-15.2,32,3.1,2000,-28.2,0,0,0.9,Winter,No Holiday,Yes
24/01/2018,32,3,-15.2,30,3.4,2000,-28.9,0,0,0.9,Winter,No Holiday,Yes
24/01/2018,24,4,-15.4,30,2.5,2000,-29.1,0,0,0.9,Winter,No Holiday,Yes
24/01/2018,34,5,-15.6,29,3.7,2000,-29.6,0,0,0.9,Winter,No Holiday,Yes
24/01/2018,71,6,-15.7,29,2.5,2000,-29.7,0,0,0.9,Winter,No Holiday,Yes
24/01/2018,164,7,-15.9,30,3,2000,-29.5,0,0,0.9,Winter,No Holiday,Yes
24/01/2018,364,8,-16.2,30,1.6,2000,-29.8,0,0,0.9,Winter,No Holiday,Yes
24/01/2018,192,9,-15.8,27,3.4,2000,-30.5,0.2,0,0.9,Winter,No Holiday,Yes
24/01/2018,90,10,-14.5,24,4.6,1902,-30.6,0.61,0,0.9,Winter,No Holiday,Yes
24/01/2018,124,11,-13.1,25,3.8,1964,-29,0.96,0,0.9,Winter,No Holiday,Yes
24/01/2018,121,12,-12.2,26,4,2000,-27.8,1.17,0,0.9,Winter,No Holiday,Yes
24/01/2018,140,13,-12,25,6,1887,-28,1.27,0,0.9,Winter,No Holiday,Yes
24/01/2018,125,14,-11.1,26,3.8,1980,-26.8,1.25,0,0.8,Winter,No Holiday,Yes
24/01/2018,149,15,-10.8,29,3.8,2000,-25.4,1.06,0,0.7,Winter,No Holiday,Yes
24/01/2018,124,16,-11.2,30,4.7,2000,-25.3,0.77,0,0.7,Winter,No Holiday,Yes
24/01/2018,203,17,-11.8,26,3.5,2000,-27.4,0.39,0,0.7,Winter,No Holiday,Yes
24/01/2018,297,18,-13,29,3.4,2000,-27.3,0.05,0,0.7,Winter,No Holiday,Yes
24/01/2018,211,19,-13.8,32,2.2,2000,-26.9,0,0,0.7,Winter,No Holiday,Yes
24/01/2018,125,20,-14.3,37,1.3,2000,-25.8,0,0,0.7,Winter,No Holiday,Yes
24/01/2018,132,21,-14.7,40,3.2,1933,-25.3,0,0,0.7,Winter,No Holiday,Yes
24/01/2018,121,22,-15.2,45,4,2000,-24.4,0,0,0.7,Winter,No Holiday,Yes
24/01/2018,82,23,-15.7,43,3.6,2000,-25.4,0,0,0.7,Winter,No Holiday,Yes
25/01/2018,78,0,-15.9,43,3.8,2000,-25.6,0,0,0.7,Winter,No Holiday,Yes
25/01/2018,68,1,-16.1,42,2.2,2000,-26,0,0,0.7,Winter,No Holiday,Yes
25/01/2018,60,2,-16,42,1.3,2000,-25.9,0,0,0.7,Winter,No Holiday,Yes
25/01/2018,32,3,-16,40,1.9,2000,-26.5,0,0,0.7,Winter,No Holiday,Yes
25/01/2018,22,4,-15.9,37,2.4,1985,-27.2,0,0,0.7,Winter,No Holiday,Yes
25/01/2018,34,5,-15.8,37,2.7,2000,-27.1,0,0,0.7,Winter,No Holiday,Yes
25/01/2018,71,6,-16.1,33,3,2000,-28.7,0,0,0.7,Winter,No Holiday,Yes
25/01/2018,165,7,-16.2,33,2.2,2000,-28.7,0,0,0.7,Winter,No Holiday,Yes
25/01/2018,349,8,-16.4,32,3.3,2000,-29.2,0.01,0,0.6,Winter,No Holiday,Yes
25/01/2018,187,9,-16.2,33,2.9,2000,-28.7,0.19,0,0.6,Winter,No Holiday,Yes
25/01/2018,105,10,-15.3,33,2.4,2000,-27.9,0.56,0,0.6,Winter,No Holiday,Yes
25/01/2018,122,11,-13.8,25,3.5,1996,-29.6,0.91,0,0.6,Winter,No Holiday,Yes
25/01/2018,142,12,-12.8,25,3.2,1981,-28.7,1.16,0,0.6,Winter,No Holiday,Yes
25/01/2018,130,13,-11.4,27,3.9,2000,-26.7,1.26,0,0.6,Winter,No Holiday,Yes
25/01/2018,160,14,-10.4,25,2.3,1981,-26.7,1.21,0,0.5,Winter,No Holiday,Yes
25/01/2018,130,15,-9.7,28,3.7,2000,-24.8,1,0,0.5,Winter,No Holiday,Yes
25/01/2018,152,16,-9.6,31,2.6,1973,-23.6,0.66,0,0.5,Winter,No Holiday,Yes
25/01/2018,170,17,-10.9,32,4,2000,-24.4,0.28,0,0.5,Winter,No Holiday,Yes
25/01/2018,288,18,-11.8,33,4,2000,-24.8,0.04,0,0.5,Winter,No Holiday,Yes
25/01/2018,178,19,-12.7,33,3.7,2000,-25.6,0,0,0.5,Winter,No Holiday,Yes
25/01/2018,141,20,-13.5,33,2.4,2000,-26.3,0,0,0.5,Winter,No Holiday,Yes
25/01/2018,137,21,-14.1,35,2.2,2000,-26.2,0,0,0.5,Winter,No Holiday,Yes
25/01/2018,113,22,-14.6,35,2.5,2000,-26.7,0,0,0.5,Winter,No Holiday,Yes
25/01/2018,79,23,-14.9,35,2.8,2000,-26.9,0,0,0.5,Winter,No Holiday,Yes
26/01/2018,68,0,-15.1,34,1.7,2000,-27.4,0,0,0.5,Winter,No Holiday,Yes
26/01/2018,93,1,-15.3,34,1.7,2000,-27.6,0,0,0.5,Winter,No Holiday,Yes
26/01/2018,54,2,-15.6,33,2.2,2000,-28.2,0,0,0.5,Winter,No Holiday,Yes
26/01/2018,41,3,-15.9,34,2.9,2000,-28.2,0,0,0.5,Winter,No Holiday,Yes
26/01/2018,24,4,-16.4,36,1.5,2000,-28,0,0,0.5,Winter,No Holiday,Yes
26/01/2018,36,5,-16.9,38,2.3,2000,-27.9,0,0,0.5,Winter,No Holiday,Yes
26/01/2018,64,6,-17.4,40,1.6,2000,-27.7,0,0,0.5,Winter,No Holiday,Yes
26/01/2018,142,7,-17.5,38,3.4,2000,-28.4,0,0,0.5,Winter,No Holiday,Yes
26/01/2018,322,8,-17.8,40,2.5,2000,-28.1,0,0,0.5,Winter,No Holiday,Yes
26/01/2018,149,9,-17.5,37,3.8,1941,-28.7,0.21,0,0.5,Winter,No Holiday,Yes
26/01/2018,96,10,-16.5,33,3.4,1703,-29,0.62,0,0.5,Winter,No Holiday,Yes
26/01/2018,93,11,-15.6,31,3.3,1808,-28.9,0.93,0,0.5,Winter,No Holiday,Yes
26/01/2018,111,12,-14.4,30,2.7,1906,-28.2,1.17,0,0.5,Winter,No Holiday,Yes
26/01/2018,115,13,-13.3,28,2.7,1889,-27.9,1.26,0,0.5,Winter,No Holiday,Yes
26/01/2018,116,14,-12.1,27,2.5,1879,-27.3,1.25,0,0.4,Winter,No Holiday,Yes
26/01/2018,140,15,-11.4,27,3.3,1805,-26.7,0,0,0.4,Winter,No Holiday,Yes
26/01/2018,147,16,-10.8,28,2.7,1778,-25.8,0.77,0,0.4,Winter,No Holiday,Yes
26/01/2018,196,17,-11.5,31,3.3,1745,-25.2,0.41,0,0.3,Winter,No Holiday,Yes
26/01/2018,305,18,-12.7,33,2.5,1835,-25.6,0.05,0,0.3,Winter,No Holiday,Yes
26/01/2018,171,19,-13.2,33,2.4,1863,-26.1,0,0,0.3,Winter,No Holiday,Yes
26/01/2018,121,20,-13.7,35,1.7,1878,-25.9,0,0,0.3,Winter,No Holiday,Yes
26/01/2018,130,21,-14.1,36,1.8,1869,-25.9,0,0,0.3,Winter,No Holiday,Yes
26/01/2018,108,22,-14.6,40,1.8,1746,-25.2,0,0,0.3,Winter,No Holiday,Yes
26/01/2018,89,23,-14.4,38,2.7,1738,-25.6,0,0,0.3,Winter,No Holiday,Yes
27/01/2018,80,0,-15,42,1.2,1766,-25,0,0,0.3,Winter,No Holiday,Yes
27/01/2018,94,1,-15.1,43,0.8,1905,-24.9,0,0,0.3,Winter,No Holiday,Yes
27/01/2018,75,2,-15.3,43,0.6,1867,-25,0,0,0.3,Winter,No Holiday,Yes
27/01/2018,41,3,-15.3,43,0.8,1963,-25,0,0,0.3,Winter,No Holiday,Yes
27/01/2018,36,4,-15.3,47,0.8,1868,-24,0,0,0.3,Winter,No Holiday,Yes
27/01/2018,25,5,-15.4,45,0.8,2000,-24.6,0,0,0.3,Winter,No Holiday,Yes
27/01/2018,33,6,-15.3,47,0.7,1921,-24,0,0,0.3,Winter,No Holiday,Yes
27/01/2018,57,7,-15.7,53,1.3,1629,-23.1,0,0,0.3,Winter,No Holiday,Yes
27/01/2018,84,8,-15.9,58,0.9,1369,-22.2,0,0,0.3,Winter,No Holiday,Yes
27/01/2018,105,9,-15.1,49,1.1,1401,-23.4,0.2,0,0.3,Winter,No Holiday,Yes
27/01/2018,96,10,-12.3,35,0.6,1497,-24.6,0.6,0,0.3,Winter,No Holiday,Yes
27/01/2018,125,11,-9.6,33,1.1,1748,-22.9,0.9,0,0.3,Winter,No Holiday,Yes
27/01/2018,145,12,-7.7,32,2.5,1763,-21.5,1.13,0,0.3,Winter,No Holiday,Yes
27/01/2018,189,13,-6.6,27,2.1,1889,-22.5,1.24,0,0.3,Winter,No Holiday,Yes
27/01/2018,193,14,-4.1,25,2,1730,-21.2,1.2,0,0.2,Winter,No Holiday,Yes
27/01/2018,192,15,-3.7,26,2.2,1739,-20.4,1.04,0,0,Winter,No Holiday,Yes
27/01/2018,195,16,-3.7,25,2.6,1839,-20.9,0.74,0,0,Winter,No Holiday,Yes
27/01/2018,207,17,-4.6,26,1.9,2000,-21.2,0.39,0,0,Winter,No Holiday,Yes
27/01/2018,162,18,-6.6,31,3,1988,-20.9,0.06,0,0,Winter,No Holiday,Yes
27/01/2018,122,19,-7.1,33,2,1887,-20.6,0,0,0,Winter,No Holiday,Yes
27/01/2018,117,20,-7.6,36,1.7,1858,-20.1,0,0,0,Winter,No Holiday,Yes
27/01/2018,103,21,-7.9,35,2.6,1878,-20.7,0,0,0,Winter,No Holiday,Yes
27/01/2018,114,22,-7.8,43,2.3,1804,-18.2,0,0,0,Winter,No Holiday,Yes
27/01/2018,103,23,-7.6,42,1.2,1760,-18.3,0,0,0,Winter,No Holiday,Yes
28/01/2018,125,0,-7.5,36,2.3,1972,-20,0,0,0,Winter,No Holiday,Yes
28/01/2018,103,1,-7.5,45,2.4,1853,-17.4,0,0,0,Winter,No Holiday,Yes
28/01/2018,72,2,-7.8,51,1.9,1627,-16.1,0,0,0,Winter,No Holiday,Yes
28/01/2018,67,3,-7.7,49,1.8,1573,-16.5,0,0,0,Winter,No Holiday,Yes
28/01/2018,38,4,-7.6,37,1.6,1966,-19.8,0,0,0,Winter,No Holiday,Yes
28/01/2018,21,5,-7.5,33,1.5,2000,-21,0,0,0,Winter,No Holiday,Yes
28/01/2018,30,6,-7.8,35,1.9,2000,-20.6,0,0,0,Winter,No Holiday,Yes
28/01/2018,42,7,-8,39,1.9,2000,-19.5,0,0,0,Winter,No Holiday,Yes
28/01/2018,72,8,-8.1,43,1.7,1943,-18.5,0,0,0,Winter,No Holiday,Yes
28/01/2018,104,9,-7.8,41,1.8,1923,-18.7,0.17,0,0,Winter,No Holiday,Yes
28/01/2018,111,10,-5.9,35,1.9,1940,-18.9,0.53,0,0,Winter,No Holiday,Yes
28/01/2018,145,11,-4.6,27,2.6,1887,-20.8,0.85,0,0,Winter,No Holiday,Yes
28/01/2018,189,12,-3.5,26,2.5,1756,-20.2,1.07,0,0,Winter,No Holiday,Yes
28/01/2018,206,13,-2.4,22,2.5,1866,-21.2,1.16,0,0,Winter,No Holiday,Yes
28/01/2018,225,14,-1.5,20,3,1992,-21.6,1.09,0,0,Winter,No Holiday,Yes
28/01/2018,217,15,-1.9,23,4.3,2000,-20.3,0.7,0,0,Winter,No Holiday,Yes
28/01/2018,187,16,-2.1,27,4,2000,-18.6,0.52,0,0,Winter,No Holiday,Yes
28/01/2018,178,17,-3.8,32,5.2,2000,-18.1,0.25,0,0,Winter,No Holiday,Yes
28/01/2018,157,18,-4.9,35,3.7,2000,-18,0.04,0,0,Winter,No Holiday,Yes
28/01/2018,134,19,-6,31,3.6,2000,-20.4,0,0,0,Winter,No Holiday,Yes
28/01/2018,113,20,-7,30,2.8,2000,-21.6,0,0,0,Winter,No Holiday,Yes
28/01/2018,106,21,-7.3,34,3.5,2000,-20.5,0,0,0,Winter,No Holiday,Yes
28/01/2018,105,22,-7.9,40,2.5,1997,-19.1,0,0,0,Winter,No Holiday,Yes
28/01/2018,81,23,-8.7,42,2.1,1981,-19.3,0,0,0,Winter,No Holiday,Yes
29/01/2018,80,0,-9.3,45,0.7,1976,-19,0,0,0,Winter,No Holiday,Yes
29/01/2018,62,1,-9.8,47,1.3,1934,-19,0,0,0,Winter,No Holiday,Yes
29/01/2018,49,2,-10.2,47,0.9,1808,-19.3,0,0,0,Winter,No Holiday,Yes
29/01/2018,27,3,-9.8,43,2.8,1963,-20,0,0,0,Winter,No Holiday,Yes
29/01/2018,26,4,-9.9,45,2.5,1967,-19.6,0,0,0,Winter,No Holiday,Yes
29/01/2018,50,5,-10.4,47,1,1921,-19.5,0,0,0,Winter,No Holiday,Yes
29/01/2018,94,6,-10.9,43,1,1967,-21,0,0,0,Winter,No Holiday,Yes
29/01/2018,231,7,-11.1,37,1.6,2000,-22.9,0,0,0,Winter,No Holiday,Yes
29/01/2018,450,8,-11.5,38,1,1998,-23,0.01,0,0,Winter,No Holiday,Yes
29/01/2018,217,9,-10.8,34,2.9,1975,-23.6,0.17,0,0,Winter,No Holiday,Yes
29/01/2018,135,10,-9.5,28,3.7,1893,-24.6,0.59,0,0,Winter,No Holiday,Yes
29/01/2018,166,11,-8.1,24,3.6,1761,-25.1,0.91,0,0,Winter,No Holiday,Yes
29/01/2018,186,12,-7.3,23,3.8,1903,-24.9,1.17,0,0,Winter,No Holiday,Yes
29/01/2018,166,13,-6.9,23,4.6,1963,-24.6,1.28,0,0,Winter,No Holiday,Yes
29/01/2018,168,14,-5.7,23,4.5,1956,-23.5,1.25,0,0,Winter,No Holiday,Yes
29/01/2018,177,15,-5.2,27,4.5,1927,-21.3,1.06,0,0,Winter,No Holiday,Yes
29/01/2018,195,16,-5.5,28,4.3,1926,-21.1,0.78,0,0,Winter,No Holiday,Yes
29/01/2018,239,17,-5.7,30,3.6,1978,-20.5,0.4,0,0,Winter,No Holiday,Yes
29/01/2018,438,18,-6.6,34,2.5,2000,-19.8,0.06,0,0,Winter,No Holiday,Yes
29/01/2018,282,19,-7.1,40,3.2,2000,-18.4,0,0,0,Winter,No Holiday,Yes
29/01/2018,197,20,-7.4,41,3.8,2000,-18.4,0,0,0,Winter,No Holiday,Yes
29/01/2018,182,21,-7.7,42,2.9,1905,-18.4,0,0,0,Winter,No Holiday,Yes
29/01/2018,172,22,-8.8,40,3,1985,-19.9,0,0,0,Winter,No Holiday,Yes
29/01/2018,99,23,-9.4,41,1.6,2000,-20.2,0,0,0,Winter,No Holiday,Yes
30/01/2018,108,0,-10,34,1.1,2000,-22.9,0,0,0,Winter,No Holiday,Yes
30/01/2018,129,1,-10.4,37,0.3,2000,-22.3,0,0,0,Winter,No Holiday,Yes
30/01/2018,84,2,-10.6,40,1,2000,-21.6,0,0,0,Winter,No Holiday,Yes
30/01/2018,54,3,-10.7,42,1.4,2000,-21.1,0,0,0,Winter,No Holiday,Yes
30/01/2018,33,4,-11.1,50,1.2,1986,-19.4,0,0,0,Winter,No Holiday,Yes
30/01/2018,47,5,-11.3,53,1.6,1979,-19,0,0,0,Winter,No Holiday,Yes
30/01/2018,94,6,-11.2,53,0.9,2000,-18.9,0,0,0,Winter,No Holiday,Yes
30/01/2018,214,7,-11.3,57,0.9,1984,-18.1,0,0,0,Winter,No Holiday,Yes
30/01/2018,491,8,-11.1,61,0.7,1963,-17.1,0.01,0,0,Winter,No Holiday,Yes
30/01/2018,254,9,-9.9,49,0.8,1624,-18.6,0.2,0,0,Winter,No Holiday,Yes
30/01/2018,170,10,-7.5,42,0.9,1705,-18.2,0.55,0,0,Winter,No Holiday,Yes
30/01/2018,220,11,-4.5,29,1.3,1912,-19.8,0.79,0,0,Winter,No Holiday,Yes
30/01/2018,253,12,-3.2,32,2.7,1900,-17.5,1.01,0,0,Winter,No Holiday,Yes
30/01/2018,225,13,-1.3,35,2,1893,-14.8,1.18,0,0,Winter,No Holiday,Yes
30/01/2018,238,14,-1.1,46,2.1,1437,-11.2,0.72,0,0,Winter,No Holiday,Yes
30/01/2018,173,15,-1.6,55,2.5,1891,-9.4,0.64,0,0,Winter,No Holiday,Yes
30/01/2018,94,16,-2.2,76,1.7,233,-5.8,0.25,0,0,Winter,No Holiday,Yes
30/01/2018,53,17,-2.4,85,0.3,174,-4.5,0.06,0,0.6,Winter,No Holiday,Yes
30/01/2018,100,18,-2.3,91,0.4,202,-3.5,0,1.4,2,Winter,No Holiday,Yes
30/01/2018,59,19,-1.7,91,1.1,167,-2.9,0,0,3,Winter,No Holiday,Yes
30/01/2018,72,20,-1.5,91,1.7,270,-2.7,0,0,3.3,Winter,No Holiday,Yes
30/01/2018,60,21,-1.6,91,1.3,508,-2.8,0,1.5,3.5,Winter,No Holiday,Yes
30/01/2018,73,22,-1.7,85,1.2,1006,-3.8,0,0,3.5,Winter,No Holiday,Yes
30/01/2018,62,23,-1.7,83,1,1093,-4.2,0,0,3.5,Winter,No Holiday,Yes
31/01/2018,69,0,-1.7,83,0.8,1113,-4.2,0,0,3.5,Winter,No Holiday,Yes
31/01/2018,96,1,-1.6,81,1.1,1141,-4.4,0,0,3.5,Winter,No Holiday,Yes
31/01/2018,60,2,-1.6,80,1.4,1097,-4.6,0,0,3.5,Winter,No Holiday,Yes
31/01/2018,47,3,-2.2,83,1,977,-4.7,0,0,3.5,Winter,No Holiday,Yes
31/01/2018,34,4,-2.4,82,1.5,877,-5,0,0,3.5,Winter,No Holiday,Yes
31/01/2018,34,5,-2.8,83,0.6,946,-5.2,0,0,3.5,Winter,No Holiday,Yes
31/01/2018,63,6,-3.1,80,0.7,1215,-6,0,0,3.5,Winter,No Holiday,Yes
31/01/2018,124,7,-3.5,83,1.6,953,-5.9,0,0,3.5,Winter,No Holiday,Yes
31/01/2018,273,8,-3.6,83,1.7,915,-6,0,0,3.5,Winter,No Holiday,Yes
31/01/2018,137,9,-3.3,77,1.2,916,-6.7,0.1,0,3.4,Winter,No Holiday,Yes
31/01/2018,102,10,-2.3,63,1.7,1286,-8.4,0.22,0,3.2,Winter,No Holiday,Yes
31/01/2018,144,11,-1.5,46,2.5,1906,-11.6,0.56,0,3,Winter,No Holiday,Yes
31/01/2018,160,12,-1,35,2.7,1921,-14.5,0.64,0,3,Winter,No Holiday,Yes
31/01/2018,171,13,-0.8,39,2.6,1853,-13,0.54,0,2.8,Winter,No Holiday,Yes
31/01/2018,156,14,-0.7,33,2.7,1984,-15,0.56,0,2.5,Winter,No Holiday,Yes
31/01/2018,214,15,-0.5,30,2.3,1997,-15.9,0.45,0,2.2,Winter,No Holiday,Yes
31/01/2018,216,16,-0.1,29,1.6,2000,-16,0.5,0,1.8,Winter,No Holiday,Yes
31/01/2018,279,17,-0.9,34,2.8,2000,-14.8,0.28,0,1.8,Winter,No Holiday,Yes
31/01/2018,403,18,-1.8,35,2.1,2000,-15.2,0.05,0,1.6,Winter,No Holiday,Yes
31/01/2018,270,19,-2.2,36,2.2,2000,-15.2,0,0,1.6,Winter,No Holiday,Yes
31/01/2018,229,20,-2.6,36,3.1,2000,-15.6,0,0,1.6,Winter,No Holiday,Yes
31/01/2018,229,21,-3.4,40,0.9,2000,-15,0,0,1.6,Winter,No Holiday,Yes
31/01/2018,188,22,-4.2,48,1,2000,-13.5,0,0,1.6,Winter,No Holiday,Yes
31/01/2018,132,23,-4.7,53,1.3,2000,-12.8,0,0,1.6,Winter,No Holiday,Yes
21/02/2018,171,0,-1.4,28,3.4,1990,-17.6,0,0,0,Winter,No Holiday,Yes
21/02/2018,162,1,-2.2,31,1.1,1970,-17,0,0,0,Winter,No Holiday,Yes
21/02/2018,105,2,-2.9,31,1.6,1931,-17.7,0,0,0,Winter,No Holiday,Yes
21/02/2018,59,3,-3.4,32,0.9,1977,-17.7,0,0,0,Winter,No Holiday,Yes
21/02/2018,50,4,-3.8,32,1.1,2000,-18.1,0,0,0,Winter,No Holiday,Yes
21/02/2018,63,5,-4,35,1.8,2000,-17.2,0,0,0,Winter,No Holiday,Yes
21/02/2018,159,6,-4,34,3.4,2000,-17.5,0,0,0,Winter,No Holiday,Yes
21/02/2018,385,7,-4.1,35,3.5,1980,-17.3,0,0,0,Winter,No Holiday,Yes
21/02/2018,718,8,-4.3,36,1.9,1955,-17.1,0.06,0,0,Winter,No Holiday,Yes
21/02/2018,373,9,-3.8,28,1.7,1904,-19.6,0.63,0,0,Winter,No Holiday,Yes
21/02/2018,244,10,-1.8,25,2.6,1913,-19.2,1.17,0,0,Winter,No Holiday,Yes
21/02/2018,276,11,0.2,22,2.2,1907,-19,1.57,0,0,Winter,No Holiday,Yes
21/02/2018,351,12,2.2,17,2,1824,-20.4,1.99,0,0,Winter,No Holiday,Yes
21/02/2018,299,13,2.9,14,3.3,2000,-22,2.14,0,0,Winter,No Holiday,Yes
21/02/2018,365,14,3.3,14,2.9,1985,-21.7,2.49,0,0,Winter,No Holiday,Yes
21/02/2018,366,15,4.2,15,2.7,1995,-20.2,2.21,0,0,Winter,No Holiday,Yes
21/02/2018,409,16,3.7,14,3.9,2000,-21.4,1.71,0,0,Winter,No Holiday,Yes
21/02/2018,469,17,3.1,14,3.7,2000,-21.9,1,0,0,Winter,No Holiday,Yes
21/02/2018,784,18,1.8,16,3.4,2000,-21.4,0.31,0,0,Winter,No Holiday,Yes
21/02/2018,460,19,-0.1,39,2.8,2000,-12.4,0,0,0,Winter,No Holiday,Yes
21/02/2018,356,20,-1.1,43,1.5,2000,-12.1,0,0,0,Winter,No Holiday,Yes
21/02/2018,345,21,-1.6,52,2.2,2000,-10.1,0,0,0,Winter,No Holiday,Yes
21/02/2018,299,22,-2.2,55,1.4,2000,-10,0,0,0,Winter,No Holiday,Yes
21/02/2018,223,23,-2.7,58,1.1,2000,-9.8,0,0,0,Winter,No Holiday,Yes
22/02/2018,195,0,-2.7,58,1.7,2000,-9.8,0,0,0,Winter,No Holiday,Yes
22/02/2018,190,1,-2.2,58,1,2000,-9.3,0,0,0,Winter,No Holiday,Yes
22/02/2018,116,2,-2.9,57,0,1985,-10.2,0,0,0,Winter,No Holiday,Yes
